,iteration,P_i,C_j
1663,11,14,1
1664,11,15,1
1665,11,16,1
1666,11,17,1
1667,11,18,1
1668,11,19,1
1669,11,20,1
1670,11,21,1
1671,11,22,1
1672,11,23,1
1673,11,24,1
1674,11,25,1
1675,11,26,1
1676,11,27,1
1677,11,28,1
1678,11,29,1
1679,11,30,1
1680,11,31,1
1681,11,32,1
1682,11,33,1
1683,11,34,1
1684,11,35,1
1685,11,36,1
1686,11,37,1
1687,11,38,1
1688,11,39,1
1689,11,40,1
1690,11,41,1
1691,11,42,1
1692,11,43,1
1693,11,44,1
1694,11,45,1
1695,11,46,1
1696,11,47,1
1697,11,48,1
1698,11,49,1
1699,11,50,1
1700,11,51,3
1701,11,52,2
1702,11,53,3
1703,11,54,2
1704,11,55,2
1705,11,56,2
1706,11,57,2
1707,11,58,2
1708,11,59,3
1709,11,60,2
1710,11,61,2
1711,11,62,2
1712,11,63,2
1713,11,64,2
1714,11,65,2
1715,11,66,2
1716,11,67,2
1717,11,68,2
1718,11,69,2
1719,11,70,2
1720,11,71,2
1721,11,72,2
1722,11,73,3
1723,11,74,2
1724,11,75,2
1725,11,76,2
1726,11,77,3
1727,11,78,3
1728,11,79,2
1729,11,80,2
1730,11,81,2
1731,11,82,2
1732,11,83,2
1733,11,84,3
1734,11,85,2
1735,11,86,2
1736,11,87,3
1737,11,88,2
1738,11,89,2
1739,11,90,2
1740,11,91,2
1741,11,92,2
1742,11,93,2
1743,11,94,2
1744,11,95,2
1745,11,96,2
1746,11,97,2
1747,11,98,2
1748,11,99,2
1749,11,100,2
1750,11,101,3
1751,11,102,3
1752,11,103,3
1753,11,104,3
1754,11,105,3
1755,11,106,3
1756,11,107,2
1757,11,108,3
1758,11,109,3
1759,11,110,3
1760,11,111,3
1761,11,112,3
1762,11,113,3
1763,11,114,2
1764,11,115,3
1765,11,116,3
1766,11,117,3
1767,11,118,3
1768,11,119,3
1769,11,120,3
1770,11,121,3
1771,11,122,2
1772,11,123,3
1773,11,124,3
1774,11,125,3
1775,11,126,3
1776,11,127,2
1777,11,128,3
1778,11,129,3
1779,11,130,3
1780,11,131,3
1781,11,132,3
1782,11,133,3
1783,11,134,3
1784,11,135,3
1785,11,136,3
1786,11,137,3
1787,11,138,3
1788,11,139,2
1789,11,140,3
1790,11,141,3
1791,11,142,3
1792,11,143,3
1793,11,144,3
1794,11,145,3
1795,11,146,3
1796,11,147,3
1797,11,148,3
1798,11,149,3
1799,11,150,3
1800,12,1,1
1801,12,2,1
1802,12,3,1
1803,12,4,1
1804,12,5,1
1805,12,6,1
1806,12,7,1
1807,12,8,1
1808,12,9,1
1809,12,10,1
1810,12,11,1
1811,12,12,1
1812,12,13,1
1813,12,14,1
1814,12,15,1
1815,12,16,1
1816,12,17,1
1817,12,18,1
1818,12,19,1
1819,12,20,1
1820,12,21,1
1821,12,22,1
1822,12,23,1
1823,12,24,1
1824,12,25,1
1825,12,26,1
1826,12,27,1
1827,12,28,1
1828,12,29,1
1829,12,30,1
1830,12,31,1
1831,12,32,1
1832,12,33,1
1833,12,34,1
1834,12,35,1
1835,12,36,1
1836,12,37,1
1837,12,38,1
1838,12,39,1
1839,12,40,1
1840,12,41,1
1841,12,42,1
1842,12,43,1
1843,12,44,1
1844,12,45,1
1845,12,46,1
1846,12,47,1
1847,12,48,1
1848,12,49,1
1849,12,50,1
1850,12,51,3
1851,12,52,2
1852,12,53,3
1853,12,54,2
1854,12,55,2
1855,12,56,2
1856,12,57,2
1857,12,58,2
1858,12,59,3
1859,12,60,2
1860,12,61,2
1861,12,62,2
1862,12,63,2
1863,12,64,2
1864,12,65,2
1865,12,66,2
1866,12,67,2
1867,12,68,2
1868,12,69,2
1869,12,70,2
1870,12,71,2
1871,12,72,2
1872,12,73,3
1873,12,74,2
1874,12,75,2
1875,12,76,2
1876,12,77,3
1877,12,78,3
1878,12,79,2
1879,12,80,2
1880,12,81,2
1881,12,82,2
1882,12,83,2
1883,12,84,3
1884,12,85,2
1885,12,86,2
1886,12,87,3
1887,12,88,2
1888,12,89,2
1889,12,90,2
1890,12,91,2
1891,12,92,2
1892,12,93,2
1893,12,94,2
1894,12,95,2
1895,12,96,2
1896,12,97,2
1897,12,98,2
1898,12,99,2
1899,12,100,2
1900,12,101,3
1901,12,102,3
1902,12,103,3
1903,12,104,3
1904,12,105,3
1905,12,106,3
1906,12,107,2
1907,12,108,3
1908,12,109,3
1909,12,110,3
1910,12,111,3
1911,12,112,3
1912,12,113,3
1913,12,114,2
1914,12,115,3
1915,12,116,3
1916,12,117,3
1917,12,118,3
1918,12,119,3
1919,12,120,3
1920,12,121,3
1921,12,122,2
1922,12,123,3
1923,12,124,3
1924,12,125,3
1925,12,126,3
1926,12,127,2
1927,12,128,3
1928,12,129,3
1929,12,130,3
1930,12,131,3
1931,12,132,3
1932,12,133,3
1933,12,134,3
1934,12,135,3
1935,12,136,3
1936,12,137,3
1937,12,138,3
1938,12,139,2
1939,12,140,3
1940,12,141,3
1941,12,142,3
1942,12,143,3
1943,12,144,3
1944,12,145,3
1945,12,146,3
1946,12,147,3
1947,12,148,3
1948,12,149,3
1949,12,150,3
1950,13,1,1
1951,13,2,1
1952,13,3,1
1953,13,4,1
1954,13,5,1
1955,13,6,1
1956,13,7,1
1957,13,8,1
1958,13,9,1
1959,13,10,1
1960,13,11,1
1961,13,12,1
1962,13,13,1
1963,13,14,1
1964,13,15,1
1965,13,16,1
1966,13,17,1
1967,13,18,1
1968,13,19,1
1969,13,20,1
1970,13,21,1
1971,13,22,1
1972,13,23,1
1973,13,24,1
1974,13,25,1
1975,13,26,1
1976,13,27,1
1977,13,28,1
1978,13,29,1
1979,13,30,1
1980,13,31,1
1981,13,32,1
1982,13,33,1
1983,13,34,1
1984,13,35,1
1985,13,36,1
1986,13,37,1
1987,13,38,1
1988,13,39,1
1989,13,40,1
1990,13,41,1
1991,13,42,1
1992,13,43,1
1993,13,44,1
1994,13,45,1
1995,13,46,1
1996,13,47,1
1997,13,48,1
1998,13,49,1
1999,13,50,1
2000,13,51,3
2001,13,52,2
2002,13,53,3
2003,13,54,2
2004,13,55,2
2005,13,56,2
2006,13,57,2
2007,13,58,2
2008,13,59,3
2009,13,60,2
2010,13,61,2
2011,13,62,2
2012,13,63,2
2013,13,64,2
2014,13,65,2
2015,13,66,2
2016,13,67,2
2017,13,68,2
2018,13,69,2
2019,13,70,2
2020,13,71,2
2021,13,72,2
2022,13,73,3
2023,13,74,2
2024,13,75,2
2025,13,76,2
2026,13,77,3
2027,13,78,3
2028,13,79,2
2029,13,80,2
2030,13,81,2
2031,13,82,2
2032,13,83,2
2033,13,84,3
2034,13,85,2
2035,13,86,2
2036,13,87,3
2037,13,88,2
2038,13,89,2
2039,13,90,2
2040,13,91,2
2041,13,92,2
2042,13,93,2
2043,13,94,2
2044,13,95,2
2045,13,96,2
2046,13,97,2
2047,13,98,2
2048,13,99,2
2049,13,100,2
2050,13,101,3
2051,13,102,3
2052,13,103,3
2053,13,104,3
2054,13,105,3
2055,13,106,3
2056,13,107,2
2057,13,108,3
2058,13,109,3
2059,13,110,3
2060,13,111,3
2061,13,112,3
2062,13,113,3
2063,13,114,2
2064,13,115,3
2065,13,116,3
2066,13,117,3
2067,13,118,3
2068,13,119,3
2069,13,120,3
2070,13,121,3
2071,13,122,2
2072,13,123,3
2073,13,124,3
2074,13,125,3
2075,13,126,3
2076,13,127,3
2077,13,128,3
2078,13,129,3
2079,13,130,3
2080,13,131,3
2081,13,132,3
2082,13,133,3
2083,13,134,3
2084,13,135,3
2085,13,136,3
2086,13,137,3
2087,13,138,3
2088,13,139,2
2089,13,140,3
2090,13,141,3
2091,13,142,3
2092,13,143,3
2093,13,144,3
2094,13,145,3
2095,13,146,3
2096,13,147,3
2097,13,148,3
2098,13,149,3
2099,13,150,3
2100,14,1,1
2101,14,2,1
2102,14,3,1
2103,14,4,1
2104,14,5,1
2105,14,6,1
2106,14,7,1
2107,14,8,1
2108,14,9,1
2109,14,10,1
2110,14,11,1
2111,14,12,1
2112,14,13,1
2113,14,14,1
2114,14,15,1
2115,14,16,1
2116,14,17,1
2117,14,18,1
2118,14,19,1
2119,14,20,1
2120,14,21,1
2121,14,22,1
2122,14,23,1
2123,14,24,1
2124,14,25,1
2125,14,26,1
2126,14,27,1
2127,14,28,1
2128,14,29,1
2129,14,30,1
2130,14,31,1
2131,14,32,1
2132,14,33,1
2133,14,34,1
2134,14,35,1
2135,14,36,1
2136,14,37,1
2137,14,38,1
2138,14,39,1
2139,14,40,1
2140,14,41,1
2141,14,42,1
2142,14,43,1
2143,14,44,1
2144,14,45,1
2145,14,46,1
2146,14,47,1
2147,14,48,1
2148,14,49,1
2149,14,50,1
2150,14,51,3
2151,14,52,2
2152,14,53,3
2153,14,54,2
2154,14,55,2
2155,14,56,2
2156,14,57,2
2157,14,58,2
2158,14,59,3
2159,14,60,2
2160,14,61,2
2161,14,62,2
2162,14,63,2
2163,14,64,2
2164,14,65,2
2165,14,66,2
2166,14,67,2
2167,14,68,2
2168,14,69,2
2169,14,70,2
2170,14,71,2
2171,14,72,2
2172,14,73,3
2173,14,74,2
2174,14,75,2
2175,14,76,2
2176,14,77,3
2177,14,78,3
2178,14,79,2
2179,14,80,2
2180,14,81,2
2181,14,82,2
2182,14,83,2
2183,14,84,3
2184,14,85,2
2185,14,86,2
2186,14,87,3
2187,14,88,2
2188,14,89,2
2189,14,90,2
2190,14,91,2
2191,14,92,2
2192,14,93,2
2193,14,94,2
2194,14,95,2
2195,14,96,2
2196,14,97,2
2197,14,98,2
2198,14,99,2
2199,14,100,2
2200,14,101,3
2201,14,102,3
2202,14,103,3
2203,14,104,3
2204,14,105,3
2205,14,106,3
2206,14,107,2
2207,14,108,3
2208,14,109,3
2209,14,110,3
2210,14,111,3
2211,14,112,3
2212,14,113,3
2213,14,114,2
2214,14,115,3
2215,14,116,3
2216,14,117,3
2217,14,118,3
2218,14,119,3
2219,14,120,3
2220,14,121,3
2221,14,122,2
2222,14,123,3
2223,14,124,3
2224,14,125,3
2225,14,126,3
2226,14,127,3
2227,14,128,3
2228,14,129,3
2229,14,130,3
2230,14,131,3
2231,14,132,3
2232,14,133,3
2233,14,134,3
2234,14,135,3
2235,14,136,3
2236,14,137,3
2237,14,138,3
2238,14,139,2
2239,14,140,3
2240,14,141,3
2241,14,142,3
2242,14,143,3
2243,14,144,3
2244,14,145,3
2245,14,146,3
2246,14,147,3
2247,14,148,3
2248,14,149,3
2249,14,150,3
2250,15,1,1
2251,15,2,1
2252,15,3,1
2253,15,4,1
2254,15,5,1
2255,15,6,1
2256,15,7,1
2257,15,8,1
2258,15,9,1
2259,15,10,1
2260,15,11,1
2261,15,12,1
2262,15,13,1
2263,15,14,1
2264,15,15,1
2265,15,16,1
2266,15,17,1
2267,15,18,1
2268,15,19,1
2269,15,20,1
2270,15,21,1
2271,15,22,1
2272,15,23,1
2273,15,24,1
2274,15,25,1
2275,15,26,1
2276,15,27,1
2277,15,28,1
2278,15,29,1
2279,15,30,1
2280,15,31,1
2281,15,32,1
2282,15,33,1
2283,15,34,1
2284,15,35,1
2285,15,36,1
2286,15,37,1
2287,15,38,1
2288,15,39,1
2289,15,40,1
2290,15,41,1
2291,15,42,1
2292,15,43,1
2293,15,44,1
2294,15,45,1
2295,15,46,1
2296,15,47,1
2297,15,48,1
2298,15,49,1
2299,15,50,1
2300,15,51,3
2301,15,52,2
2302,15,53,3
2303,15,54,2
2304,15,55,2
2305,15,56,2
2306,15,57,2
2307,15,58,2
2308,15,59,3
2309,15,60,2
2310,15,61,2
2311,15,62,2
2312,15,63,2
2313,15,64,2
2314,15,65,2
2315,15,66,2
2316,15,67,2
2317,15,68,2
2318,15,69,2
2319,15,70,2
2320,15,71,2
2321,15,72,2
2322,15,73,3
2323,15,74,2
2324,15,75,2
2325,15,76,2
2326,15,77,3
2327,15,78,3
2328,15,79,2
2329,15,80,2
2330,15,81,2
2331,15,82,2
2332,15,83,2
2333,15,84,3
2334,15,85,2
2335,15,86,2
2336,15,87,3
2337,15,88,2
2338,15,89,2
2339,15,90,2
2340,15,91,2
2341,15,92,2
2342,15,93,2
2343,15,94,2
2344,15,95,2
2345,15,96,2
2346,15,97,2
2347,15,98,2
2348,15,99,2
2349,15,100,2
2350,15,101,3
2351,15,102,3
2352,15,103,3
2353,15,104,3
2354,15,105,3
2355,15,106,3
2356,15,107,2
2357,15,108,3
2358,15,109,3
2359,15,110,3
2360,15,111,3
2361,15,112,3
2362,15,113,3
2363,15,114,2
2364,15,115,3
2365,15,116,3
2366,15,117,3
2367,15,118,3
2368,15,119,3
2369,15,120,3
2370,15,121,3
2371,15,122,2
2372,15,123,3
2373,15,124,3
2374,15,125,3
2375,15,126,3
2376,15,127,3
2377,15,128,3
2378,15,129,3
2379,15,130,3
2380,15,131,3
2381,15,132,3
2382,15,133,3
2383,15,134,3
2384,15,135,3
2385,15,136,3
2386,15,137,3
2387,15,138,3
2388,15,139,3
2389,15,140,3
2390,15,141,3
2391,15,142,3
2392,15,143,3
2393,15,144,3
2394,15,145,3
2395,15,146,3
2396,15,147,3
2397,15,148,3
2398,15,149,3
2399,15,150,3
2400,16,1,1
2401,16,2,1
2402,16,3,1
2403,16,4,1
2404,16,5,1
2405,16,6,1
2406,16,7,1
2407,16,8,1
2408,16,9,1
2409,16,10,1
2410,16,11,1
2411,16,12,1
2412,16,13,1
2413,16,14,1
2414,16,15,1
2415,16,16,1
2416,16,17,1
2417,16,18,1
2418,16,19,1
2419,16,20,1
2420,16,21,1
2421,16,22,1
2422,16,23,1
2423,16,24,1
2424,16,25,1
2425,16,26,1
2426,16,27,1
2427,16,28,1
2428,16,29,1
2429,16,30,1
2430,16,31,1
2431,16,32,1
2432,16,33,1
2433,16,34,1
2434,16,35,1
2435,16,36,1
2436,16,37,1
2437,16,38,1
2438,16,39,1
2439,16,40,1
2440,16,41,1
2441,16,42,1
2442,16,43,1
2443,16,44,1
2444,16,45,1
2445,16,46,1
2446,16,47,1
2447,16,48,1
2448,16,49,1
2449,16,50,1
2450,16,51,3
2451,16,52,2
2452,16,53,3
2453,16,54,2
2454,16,55,2
2455,16,56,2
2456,16,57,2
2457,16,58,2
2458,16,59,3
2459,16,60,2
2460,16,61,2
2461,16,62,2
2462,16,63,2
2463,16,64,2
2464,16,65,2
2465,16,66,2
2466,16,67,2
2467,16,68,2
2468,16,69,2
2469,16,70,2
2470,16,71,2
2471,16,72,2
2472,16,73,3
2473,16,74,2
2474,16,75,2
2475,16,76,2
2476,16,77,3
2477,16,78,3
2478,16,79,2
2479,16,80,2
2480,16,81,2
2481,16,82,2
2482,16,83,2
2483,16,84,3
2484,16,85,2
2485,16,86,2
2486,16,87,3
2487,16,88,2
2488,16,89,2
2489,16,90,2
2490,16,91,2
2491,16,92,2
2492,16,93,2
2493,16,94,2
2494,16,95,2
2495,16,96,2
2496,16,97,2
2497,16,98,2
2498,16,99,2
2499,16,100,2
2500,16,101,3
2501,16,102,3
2502,16,103,3
2503,16,104,3
2504,16,105,3
2505,16,106,3
2506,16,107,2
2507,16,108,3
2508,16,109,3
2509,16,110,3
2510,16,111,3
2511,16,112,3
2512,16,113,3
2513,16,114,2
2514,16,115,3
2515,16,116,3
2516,16,117,3
2517,16,118,3
2518,16,119,3
2519,16,120,3
2520,16,121,3
2521,16,122,2
2522,16,123,3
2523,16,124,3
2524,16,125,3
2525,16,126,3
2526,16,127,3
2527,16,128,3
2528,16,129,3
2529,16,130,3
2530,16,131,3
2531,16,132,3
2532,16,133,3
2533,16,134,3
2534,16,135,3
2535,16,136,3
2536,16,137,3
2537,16,138,3
2538,16,139,3
2539,16,140,3
2540,16,141,3
2541,16,142,3
2542,16,143,3
2543,16,144,3
2544,16,145,3
2545,16,146,3
2546,16,147,3
2547,16,148,3
2548,16,149,3
2549,16,150,3
