,iteration,P_i,C_j
1663,11,14,3
1664,11,15,1
1665,11,16,1
1666,11,17,1
1667,11,18,1
1668,11,19,1
1669,11,20,1
1670,11,21,1
1671,11,22,1
1672,11,23,1
1673,11,24,1
1674,11,25,1
1675,11,26,3
1676,11,27,1
1677,11,28,1
1678,11,29,1
1679,11,30,3
1680,11,31,3
1681,11,32,1
1682,11,33,1
1683,11,34,1
1684,11,35,3
1685,11,36,3
1686,11,37,1
1687,11,38,3
1688,11,39,3
1689,11,40,1
1690,11,41,1
1691,11,42,3
1692,11,43,3
1693,11,44,1
1694,11,45,1
1695,11,46,3
1696,11,47,1
1697,11,48,3
1698,11,49,1
1699,11,50,1
1700,11,51,2
1701,11,52,2
1702,11,53,2
1703,11,54,2
1704,11,55,2
1705,11,56,2
1706,11,57,2
1707,11,58,3
1708,11,59,2
1709,11,60,2
1710,11,61,3
1711,11,62,2
1712,11,63,2
1713,11,64,2
1714,11,65,2
1715,11,66,2
1716,11,67,2
1717,11,68,2
1718,11,69,2
1719,11,70,2
1720,11,71,2
1721,11,72,2
1722,11,73,2
1723,11,74,2
1724,11,75,2
1725,11,76,2
1726,11,77,2
1727,11,78,2
1728,11,79,2
1729,11,80,2
1730,11,81,2
1731,11,82,2
1732,11,83,2
1733,11,84,2
1734,11,85,2
1735,11,86,2
1736,11,87,2
1737,11,88,2
1738,11,89,2
1739,11,90,2
1740,11,91,2
1741,11,92,2
1742,11,93,2
1743,11,94,3
1744,11,95,2
1745,11,96,2
1746,11,97,2
1747,11,98,2
1748,11,99,3
1749,11,100,2
1750,11,101,2
1751,11,102,2
1752,11,103,2
1753,11,104,2
1754,11,105,2
1755,11,106,2
1756,11,107,2
1757,11,108,2
1758,11,109,2
1759,11,110,2
1760,11,111,2
1761,11,112,2
1762,11,113,2
1763,11,114,2
1764,11,115,2
1765,11,116,2
1766,11,117,2
1767,11,118,2
1768,11,119,2
1769,11,120,2
1770,11,121,2
1771,11,122,2
1772,11,123,2
1773,11,124,2
1774,11,125,2
1775,11,126,2
1776,11,127,2
1777,11,128,2
1778,11,129,2
1779,11,130,2
1780,11,131,2
1781,11,132,2
1782,11,133,2
1783,11,134,2
1784,11,135,2
1785,11,136,2
1786,11,137,2
1787,11,138,2
1788,11,139,2
1789,11,140,2
1790,11,141,2
1791,11,142,2
1792,11,143,2
1793,11,144,2
1794,11,145,2
1795,11,146,2
1796,11,147,2
1797,11,148,2
1798,11,149,2
1799,11,150,2
