,iteration,P_i,C_j
4218,3,769,1
4219,3,770,1
4220,3,771,1
4221,3,772,1
4222,3,773,1
4223,3,774,1
4224,3,775,1
4225,3,776,5
4226,3,777,1
4227,3,778,1
4228,3,779,1
4229,3,780,1
4230,3,781,1
4231,3,782,5
4232,3,783,1
4233,3,784,1
4234,3,785,1
4235,3,786,1
4236,3,787,1
4237,3,788,1
4238,3,789,1
4239,3,790,5
4240,3,791,1
4241,3,792,5
4242,3,793,1
4243,3,794,1
4244,3,795,4
4245,3,796,1
4246,3,797,1
4247,3,798,4
4248,3,799,1
4249,3,800,1
4250,3,801,2
4251,3,802,3
4252,3,803,3
4253,3,804,3
4254,3,805,3
4255,3,806,3
4256,3,807,3
4257,3,808,3
4258,3,809,3
4259,3,810,3
4260,3,811,3
4261,3,812,3
4262,3,813,2
4263,3,814,3
4264,3,815,3
4265,3,816,3
4266,3,817,3
4267,3,818,3
4268,3,819,3
4269,3,820,3
4270,3,821,3
4271,3,822,3
4272,3,823,3
4273,3,824,3
4274,3,825,3
4275,3,826,3
4276,3,827,3
4277,3,828,3
4278,3,829,3
4279,3,830,3
4280,3,831,3
4281,3,832,3
4282,3,833,3
4283,3,834,3
4284,3,835,3
4285,3,836,3
4286,3,837,3
4287,3,838,3
4288,3,839,3
4289,3,840,3
4290,3,841,3
4291,3,842,3
4292,3,843,3
4293,3,844,3
4294,3,845,3
4295,3,846,3
4296,3,847,3
4297,3,848,3
4298,3,849,3
4299,3,850,3
4300,3,851,3
4301,3,852,3
4302,3,853,3
4303,3,854,3
4304,3,855,3
4305,3,856,3
4306,3,857,3
4307,3,858,3
4308,3,859,3
4309,3,860,3
4310,3,861,3
4311,3,862,3
4312,3,863,3
4313,3,864,3
4314,3,865,3
4315,3,866,3
4316,3,867,3
4317,3,868,3
4318,3,869,3
4319,3,870,3
4320,3,871,3
4321,3,872,3
4322,3,873,3
4323,3,874,3
4324,3,875,3
4325,3,876,3
4326,3,877,3
4327,3,878,3
4328,3,879,3
4329,3,880,3
4330,3,881,3
4331,3,882,3
4332,3,883,3
4333,3,884,3
4334,3,885,3
4335,3,886,3
4336,3,887,3
4337,3,888,3
4338,3,889,3
4339,3,890,3
4340,3,891,3
4341,3,892,3
4342,3,893,3
4343,3,894,3
4344,3,895,3
4345,3,896,3
4346,3,897,3
4347,3,898,3
4348,3,899,3
4349,3,900,3
4350,3,901,3
4351,3,902,3
4352,3,903,3
4353,3,904,3
4354,3,905,3
4355,3,906,3
4356,3,907,3
4357,3,908,3
4358,3,909,3
4359,3,910,3
4360,3,911,3
4361,3,912,3
4362,3,913,3
4363,3,914,3
4364,3,915,3
4365,3,916,3
4366,3,917,3
4367,3,918,3
4368,3,919,3
4369,3,920,3
4370,3,921,3
4371,3,922,3
4372,3,923,3
4373,3,924,2
4374,3,925,3
4375,3,926,3
4376,3,927,3
4377,3,928,3
4378,3,929,3
4379,3,930,3
4380,3,931,3
4381,3,932,3
4382,3,933,3
4383,3,934,3
4384,3,935,3
4385,3,936,3
4386,3,937,2
4387,3,938,3
4388,3,939,3
4389,3,940,3
4390,3,941,3
4391,3,942,3
4392,3,943,3
4393,3,944,3
4394,3,945,3
4395,3,946,3
4396,3,947,3
4397,3,948,3
4398,3,949,3
4399,3,950,3
4400,3,951,3
4401,3,952,3
4402,3,953,3
4403,3,954,3
4404,3,955,3
4405,3,956,3
4406,3,957,3
4407,3,958,3
4408,3,959,3
4409,3,960,3
4410,3,961,3
4411,3,962,3
4412,3,963,3
4413,3,964,3
4414,3,965,3
4415,3,966,3
4416,3,967,3
4417,3,968,3
4418,3,969,3
4419,3,970,3
4420,3,971,3
4421,3,972,3
4422,3,973,3
4423,3,974,3
4424,3,975,3
4425,3,976,3
4426,3,977,3
4427,3,978,3
4428,3,979,3
4429,3,980,3
4430,3,981,3
4431,3,982,3
4432,3,983,3
4433,3,984,3
4434,3,985,3
4435,3,986,3
4436,3,987,3
4437,3,988,3
4438,3,989,3
4439,3,990,3
4440,3,991,3
4441,3,992,3
4442,3,993,3
4443,3,994,2
4444,3,995,3
4445,3,996,3
4446,3,997,3
4447,3,998,3
4448,3,999,3
4449,3,1000,3
4450,3,1001,3
4451,3,1002,3
4452,3,1003,3
4453,3,1004,3
4454,3,1005,3
4455,3,1006,3
4456,3,1007,3
4457,3,1008,3
4458,3,1009,3
4459,3,1010,3
4460,3,1011,3
4461,3,1012,3
4462,3,1013,3
4463,3,1014,3
4464,3,1015,3
4465,3,1016,3
4466,3,1017,3
4467,3,1018,3
4468,3,1019,3
4469,3,1020,3
4470,3,1021,3
4471,3,1022,3
4472,3,1023,3
4473,3,1024,3
4474,3,1025,3
4475,3,1026,3
4476,3,1027,3
4477,3,1028,3
4478,3,1029,3
4479,3,1030,3
4480,3,1031,3
4481,3,1032,3
4482,3,1033,3
4483,3,1034,3
4484,3,1035,3
4485,3,1036,3
4486,3,1037,3
4487,3,1038,3
4488,3,1039,3
4489,3,1040,2
4490,3,1041,3
4491,3,1042,3
4492,3,1043,3
4493,3,1044,3
4494,3,1045,3
4495,3,1046,3
4496,3,1047,3
4497,3,1048,3
4498,3,1049,3
4499,3,1050,3
4500,3,1051,3
4501,3,1052,3
4502,3,1053,2
4503,3,1054,3
4504,3,1055,3
4505,3,1056,3
4506,3,1057,3
4507,3,1058,3
4508,3,1059,3
4509,3,1060,3
4510,3,1061,3
4511,3,1062,3
4512,3,1063,3
4513,3,1064,3
4514,3,1065,3
4515,3,1066,3
4516,3,1067,3
4517,3,1068,3
4518,3,1069,3
4519,3,1070,3
4520,3,1071,3
4521,3,1072,3
4522,3,1073,3
4523,3,1074,3
4524,3,1075,3
4525,3,1076,3
4526,3,1077,3
4527,3,1078,3
4528,3,1079,3
4529,3,1080,2
4530,3,1081,3
4531,3,1082,3
4532,3,1083,3
4533,3,1084,3
4534,3,1085,3
4535,3,1086,3
4536,3,1087,3
4537,3,1088,3
4538,3,1089,2
4539,3,1090,3
4540,3,1091,3
4541,3,1092,3
4542,3,1093,3
4543,3,1094,3
4544,3,1095,3
4545,3,1096,3
4546,3,1097,3
4547,3,1098,3
4548,3,1099,3
4549,3,1100,3
4550,3,1101,4
4551,3,1102,4
4552,3,1103,4
4553,3,1104,4
4554,3,1105,4
4555,3,1106,4
4556,3,1107,4
4557,3,1108,4
4558,3,1109,4
4559,3,1110,4
4560,3,1111,4
4561,3,1112,4
4562,3,1113,4
4563,3,1114,4
4564,3,1115,4
4565,3,1116,4
4566,3,1117,4
4567,3,1118,4
4568,3,1119,4
4569,3,1120,4
4570,3,1121,4
4571,3,1122,4
4572,3,1123,4
4573,3,1124,4
4574,3,1125,4
4575,3,1126,4
4576,3,1127,4
4577,3,1128,4
4578,3,1129,4
4579,3,1130,4
4580,3,1131,4
4581,3,1132,4
4582,3,1133,4
4583,3,1134,4
4584,3,1135,4
4585,3,1136,4
4586,3,1137,4
4587,3,1138,4
4588,3,1139,4
4589,3,1140,4
4590,3,1141,4
4591,3,1142,4
4592,3,1143,4
4593,3,1144,4
4594,3,1145,4
4595,3,1146,4
4596,3,1147,4
4597,3,1148,4
4598,3,1149,4
4599,3,1150,4
4600,4,1,2
4601,4,2,2
4602,4,3,2
4603,4,4,5
4604,4,5,1
4605,4,6,1
4606,4,7,2
4607,4,8,5
4608,4,9,5
4609,4,10,1
4610,4,11,5
4611,4,12,2
4612,4,13,2
4613,4,14,1
4614,4,15,5
4615,4,16,2
4616,4,17,2
4617,4,18,2
4618,4,19,1
4619,4,20,1
4620,4,21,2
4621,4,22,5
4622,4,23,1
4623,4,24,1
4624,4,25,2
4625,4,26,5
4626,4,27,1
4627,4,28,2
4628,4,29,1
4629,4,30,1
4630,4,31,1
4631,4,32,2
4632,4,33,2
4633,4,34,2
4634,4,35,2
4635,4,36,2
4636,4,37,1
4637,4,38,1
4638,4,39,2
4639,4,40,1
4640,4,41,1
4641,4,42,1
4642,4,43,2
4643,4,44,2
4644,4,45,5
4645,4,46,1
4646,4,47,5
4647,4,48,2
4648,4,49,2
4649,4,50,5
4650,4,51,5
4651,4,52,5
4652,4,53,2
4653,4,54,5
4654,4,55,5
4655,4,56,1
4656,4,57,1
4657,4,58,2
4658,4,59,5
4659,4,60,5
4660,4,61,5
4661,4,62,5
4662,4,63,2
4663,4,64,5
4664,4,65,2
4665,4,66,1
4666,4,67,1
4667,4,68,5
4668,4,69,5
4669,4,70,2
4670,4,71,5
4671,4,72,5
4672,4,73,1
4673,4,74,5
4674,4,75,5
4675,4,76,2
4676,4,77,1
4677,4,78,1
4678,4,79,5
4679,4,80,5
4680,4,81,5
4681,4,82,5
4682,4,83,2
4683,4,84,1
4684,4,85,5
4685,4,86,5
4686,4,87,5
4687,4,88,2
4688,4,89,5
4689,4,90,5
4690,4,91,1
4691,4,92,1
4692,4,93,5
4693,4,94,2
4694,4,95,2
4695,4,96,2
4696,4,97,5
4697,4,98,1
4698,4,99,5
4699,4,100,2
4700,4,101,5
4701,4,102,1
4702,4,103,5
4703,4,104,1
4704,4,105,5
4705,4,106,5
4706,4,107,2
4707,4,108,5
4708,4,109,1
4709,4,110,5
4710,4,111,1
4711,4,112,1
4712,4,113,1
4713,4,114,2
4714,4,115,2
4715,4,116,2
4716,4,117,2
4717,4,118,5
4718,4,119,2
4719,4,120,1
4720,4,121,5
4721,4,122,5
4722,4,123,2
4723,4,124,2
4724,4,125,2
4725,4,126,1
4726,4,127,1
4727,4,128,1
4728,4,129,2
4729,4,130,2
4730,4,131,2
4731,4,132,2
4732,4,133,1
4733,4,134,5
4734,4,135,2
4735,4,136,2
4736,4,137,1
4737,4,138,5
4738,4,139,5
4739,4,140,2
4740,4,141,5
4741,4,142,1
4742,4,143,1
4743,4,144,1
4744,4,145,1
4745,4,146,1
4746,4,147,2
4747,4,148,1
4748,4,149,5
4749,4,150,2
4750,4,151,1
4751,4,152,5
4752,4,153,5
4753,4,154,2
4754,4,155,5
4755,4,156,2
4756,4,157,2
4757,4,158,5
4758,4,159,1
4759,4,160,5
4760,4,161,1
4761,4,162,5
4762,4,163,2
4763,4,164,2
4764,4,165,2
4765,4,166,2
4766,4,167,2
4767,4,168,1
4768,4,169,2
4769,4,170,1
4770,4,171,5
4771,4,172,5
4772,4,173,1
4773,4,174,2
4774,4,175,1
4775,4,176,1
4776,4,177,2
4777,4,178,1
4778,4,179,5
4779,4,180,2
4780,4,181,2
4781,4,182,2
4782,4,183,2
4783,4,184,5
4784,4,185,2
4785,4,186,1
4786,4,187,1
4787,4,188,2
4788,4,189,1
4789,4,190,1
4790,4,191,2
4791,4,192,2
4792,4,193,5
4793,4,194,2
4794,4,195,2
4795,4,196,5
4796,4,197,2
4797,4,198,5
4798,4,199,1
4799,4,200,2
4800,4,201,1
4801,4,202,1
4802,4,203,1
4803,4,204,2
4804,4,205,2
4805,4,206,5
4806,4,207,5
4807,4,208,5
4808,4,209,1
4809,4,210,5
4810,4,211,1
4811,4,212,5
4812,4,213,1
4813,4,214,5
4814,4,215,1
4815,4,216,5
4816,4,217,2
4817,4,218,2
4818,4,219,5
4819,4,220,5
4820,4,221,2
4821,4,222,1
4822,4,223,1
4823,4,224,5
4824,4,225,2
4825,4,226,1
4826,4,227,2
4827,4,228,2
4828,4,229,5
4829,4,230,1
4830,4,231,1
4831,4,232,5
4832,4,233,5
4833,4,234,1
4834,4,235,1
4835,4,236,5
4836,4,237,5
4837,4,238,2
4838,4,239,2
4839,4,240,1
4840,4,241,2
4841,4,242,1
4842,4,243,1
4843,4,244,1
4844,4,245,1
4845,4,246,1
4846,4,247,1
4847,4,248,5
4848,4,249,1
4849,4,250,2
4850,4,251,1
4851,4,252,5
4852,4,253,1
4853,4,254,2
4854,4,255,1
4855,4,256,1
4856,4,257,5
4857,4,258,5
4858,4,259,2
4859,4,260,2
4860,4,261,5
4861,4,262,5
4862,4,263,1
4863,4,264,1
4864,4,265,2
4865,4,266,5
4866,4,267,5
4867,4,268,5
4868,4,269,2
4869,4,270,2
4870,4,271,1
4871,4,272,1
4872,4,273,1
4873,4,274,1
4874,4,275,1
4875,4,276,5
4876,4,277,2
4877,4,278,1
4878,4,279,1
4879,4,280,5
4880,4,281,2
4881,4,282,5
4882,4,283,1
4883,4,284,5
4884,4,285,5
4885,4,286,5
4886,4,287,1
4887,4,288,1
4888,4,289,2
4889,4,290,1
4890,4,291,2
4891,4,292,5
4892,4,293,2
4893,4,294,2
4894,4,295,5
4895,4,296,1
4896,4,297,2
4897,4,298,5
4898,4,299,5
4899,4,300,2
4900,4,301,5
4901,4,302,5
4902,4,303,2
4903,4,304,2
4904,4,305,2
4905,4,306,2
4906,4,307,2
4907,4,308,2
4908,4,309,1
4909,4,310,2
4910,4,311,1
4911,4,312,1
4912,4,313,1
4913,4,314,1
4914,4,315,5
4915,4,316,5
4916,4,317,1
4917,4,318,5
4918,4,319,2
4919,4,320,1
4920,4,321,1
4921,4,322,1
4922,4,323,1
4923,4,324,5
4924,4,325,1
4925,4,326,2
4926,4,327,2
4927,4,328,5
4928,4,329,2
4929,4,330,5
4930,4,331,1
4931,4,332,5
4932,4,333,2
4933,4,334,5
4934,4,335,1
4935,4,336,1
4936,4,337,2
4937,4,338,2
4938,4,339,2
4939,4,340,5
4940,4,341,5
4941,4,342,5
4942,4,343,5
4943,4,344,2
4944,4,345,5
4945,4,346,5
4946,4,347,2
4947,4,348,5
4948,4,349,2
4949,4,350,5
4950,4,351,1
4951,4,352,5
4952,4,353,1
4953,4,354,1
4954,4,355,2
4955,4,356,5
4956,4,357,5
4957,4,358,2
4958,4,359,2
4959,4,360,5
4960,4,361,1
4961,4,362,5
4962,4,363,2
4963,4,364,5
4964,4,365,1
4965,4,366,2
4966,4,367,2
4967,4,368,2
4968,4,369,1
4969,4,370,1
4970,4,371,2
4971,4,372,1
4972,4,373,5
4973,4,374,1
4974,4,375,2
4975,4,376,5
4976,4,377,1
4977,4,378,1
4978,4,379,5
4979,4,380,2
4980,4,381,2
4981,4,382,2
4982,4,383,5
4983,4,384,2
4984,4,385,5
4985,4,386,2
4986,4,387,1
4987,4,388,5
4988,4,389,2
4989,4,390,2
4990,4,391,2
4991,4,392,2
4992,4,393,2
4993,4,394,5
4994,4,395,2
4995,4,396,5
4996,4,397,2
4997,4,398,1
4998,4,399,1
4999,4,400,2
5000,4,401,2
5001,4,402,2
5002,4,403,2
5003,4,404,2
5004,4,405,5
5005,4,406,1
5006,4,407,5
5007,4,408,2
5008,4,409,2
5009,4,410,5
5010,4,411,2
5011,4,412,5
5012,4,413,1
5013,4,414,1
5014,4,415,1
5015,4,416,2
5016,4,417,1
5017,4,418,5
5018,4,419,2
5019,4,420,2
5020,4,421,2
5021,4,422,5
5022,4,423,1
5023,4,424,1
5024,4,425,5
5025,4,426,1
5026,4,427,2
5027,4,428,2
5028,4,429,1
5029,4,430,5
5030,4,431,2
5031,4,432,1
5032,4,433,2
5033,4,434,5
5034,4,435,5
5035,4,436,5
5036,4,437,2
5037,4,438,5
5038,4,439,5
5039,4,440,1
5040,4,441,1
5041,4,442,1
5042,4,443,1
5043,4,444,2
5044,4,445,5
5045,4,446,1
5046,4,447,2
5047,4,448,2
5048,4,449,5
5049,4,450,2
5050,4,451,2
5051,4,452,5
5052,4,453,1
5053,4,454,5
5054,4,455,5
5055,4,456,2
5056,4,457,2
5057,4,458,5
5058,4,459,2
5059,4,460,2
5060,4,461,1
5061,4,462,1
5062,4,463,5
5063,4,464,5
5064,4,465,5
5065,4,466,1
5066,4,467,2
5067,4,468,2
5068,4,469,5
5069,4,470,5
5070,4,471,5
5071,4,472,2
5072,4,473,1
5073,4,474,1
5074,4,475,2
5075,4,476,5
5076,4,477,5
5077,4,478,2
5078,4,479,5
5079,4,480,2
5080,4,481,5
5081,4,482,5
5082,4,483,5
5083,4,484,1
5084,4,485,5
5085,4,486,5
5086,4,487,5
5087,4,488,5
5088,4,489,2
5089,4,490,5
5090,4,491,2
5091,4,492,5
5092,4,493,1
5093,4,494,5
5094,4,495,1
5095,4,496,2
5096,4,497,2
5097,4,498,2
5098,4,499,2
5099,4,500,2
5100,4,501,4
5101,4,502,4
5102,4,503,4
5103,4,504,4
5104,4,505,4
5105,4,506,4
5106,4,507,4
5107,4,508,4
5108,4,509,4
5109,4,510,4
5110,4,511,4
5111,4,512,4
5112,4,513,4
5113,4,514,4
5114,4,515,4
5115,4,516,4
5116,4,517,4
5117,4,518,4
5118,4,519,4
5119,4,520,4
5120,4,521,4
5121,4,522,4
5122,4,523,4
5123,4,524,4
5124,4,525,4
5125,4,526,4
5126,4,527,4
5127,4,528,4
5128,4,529,4
5129,4,530,4
5130,4,531,4
5131,4,532,4
5132,4,533,4
5133,4,534,4
5134,4,535,4
5135,4,536,4
5136,4,537,4
5137,4,538,4
5138,4,539,4
5139,4,540,4
5140,4,541,4
5141,4,542,4
5142,4,543,4
5143,4,544,4
5144,4,545,4
5145,4,546,4
5146,4,547,4
5147,4,548,4
5148,4,549,4
5149,4,550,4
5150,4,551,4
5151,4,552,4
5152,4,553,4
5153,4,554,4
5154,4,555,4
5155,4,556,4
5156,4,557,4
5157,4,558,4
5158,4,559,4
5159,4,560,4
5160,4,561,4
5161,4,562,4
5162,4,563,4
5163,4,564,4
5164,4,565,4
5165,4,566,4
5166,4,567,4
5167,4,568,4
5168,4,569,4
5169,4,570,4
5170,4,571,4
5171,4,572,4
5172,4,573,4
5173,4,574,4
5174,4,575,4
5175,4,576,4
5176,4,577,4
5177,4,578,4
5178,4,579,4
5179,4,580,4
5180,4,581,4
5181,4,582,4
5182,4,583,4
5183,4,584,4
5184,4,585,4
5185,4,586,4
5186,4,587,4
5187,4,588,4
5188,4,589,4
5189,4,590,4
5190,4,591,4
5191,4,592,4
5192,4,593,4
5193,4,594,4
5194,4,595,4
5195,4,596,4
5196,4,597,4
5197,4,598,4
5198,4,599,4
5199,4,600,4
5200,4,601,4
5201,4,602,4
5202,4,603,4
5203,4,604,4
5204,4,605,4
5205,4,606,4
5206,4,607,4
5207,4,608,4
5208,4,609,4
5209,4,610,4
5210,4,611,4
5211,4,612,4
5212,4,613,4
5213,4,614,4
5214,4,615,4
5215,4,616,4
5216,4,617,4
5217,4,618,4
5218,4,619,4
5219,4,620,4
5220,4,621,4
5221,4,622,4
5222,4,623,4
5223,4,624,4
5224,4,625,4
5225,4,626,4
5226,4,627,4
5227,4,628,4
5228,4,629,4
5229,4,630,4
5230,4,631,4
5231,4,632,4
5232,4,633,4
5233,4,634,4
5234,4,635,4
5235,4,636,4
5236,4,637,4
5237,4,638,4
5238,4,639,4
5239,4,640,4
5240,4,641,4
5241,4,642,4
5242,4,643,4
5243,4,644,4
5244,4,645,4
5245,4,646,4
5246,4,647,4
5247,4,648,4
5248,4,649,4
5249,4,650,4
5250,4,651,4
5251,4,652,4
5252,4,653,4
5253,4,654,4
5254,4,655,4
5255,4,656,4
5256,4,657,4
5257,4,658,4
5258,4,659,4
5259,4,660,4
5260,4,661,4
5261,4,662,4
5262,4,663,4
5263,4,664,4
5264,4,665,4
5265,4,666,4
5266,4,667,4
5267,4,668,4
5268,4,669,4
5269,4,670,4
5270,4,671,4
5271,4,672,4
5272,4,673,4
5273,4,674,4
5274,4,675,4
5275,4,676,4
5276,4,677,4
5277,4,678,4
5278,4,679,4
5279,4,680,4
5280,4,681,4
5281,4,682,4
5282,4,683,4
5283,4,684,4
5284,4,685,4
5285,4,686,4
5286,4,687,4
5287,4,688,4
5288,4,689,4
5289,4,690,4
5290,4,691,4
5291,4,692,4
5292,4,693,4
5293,4,694,4
5294,4,695,4
5295,4,696,4
5296,4,697,4
5297,4,698,4
5298,4,699,4
5299,4,700,4
5300,4,701,1
5301,4,702,1
5302,4,703,1
5303,4,704,1
5304,4,705,1
5305,4,706,1
5306,4,707,1
5307,4,708,4
5308,4,709,4
5309,4,710,1
5310,4,711,5
5311,4,712,1
5312,4,713,5
5313,4,714,1
5314,4,715,4
5315,4,716,1
5316,4,717,1
5317,4,718,1
5318,4,719,1
5319,4,720,1
5320,4,721,1
5321,4,722,1
5322,4,723,4
5323,4,724,1
5324,4,725,1
5325,4,726,1
5326,4,727,1
5327,4,728,1
5328,4,729,1
5329,4,730,1
5330,4,731,1
5331,4,732,1
5332,4,733,1
5333,4,734,5
5334,4,735,1
5335,4,736,5
5336,4,737,1
5337,4,738,1
5338,4,739,1
5339,4,740,1
5340,4,741,1
5341,4,742,1
5342,4,743,1
5343,4,744,1
5344,4,745,1
5345,4,746,1
5346,4,747,1
5347,4,748,4
5348,4,749,1
5349,4,750,1
5350,4,751,1
5351,4,752,1
5352,4,753,4
5353,4,754,1
5354,4,755,1
5355,4,756,5
5356,4,757,5
5357,4,758,1
5358,4,759,1
5359,4,760,1
5360,4,761,1
5361,4,762,1
5362,4,763,1
5363,4,764,1
5364,4,765,1
5365,4,766,1
5366,4,767,1
5367,4,768,1
5368,4,769,1
5369,4,770,1
5370,4,771,1
5371,4,772,1
5372,4,773,1
5373,4,774,1
5374,4,775,1
5375,4,776,5
5376,4,777,1
5377,4,778,1
5378,4,779,1
5379,4,780,1
5380,4,781,1
5381,4,782,5
5382,4,783,1
5383,4,784,1
5384,4,785,1
5385,4,786,1
5386,4,787,1
5387,4,788,1
5388,4,789,1
5389,4,790,5
5390,4,791,1
5391,4,792,5
5392,4,793,1
5393,4,794,1
5394,4,795,4
5395,4,796,1
5396,4,797,1
5397,4,798,4
5398,4,799,1
5399,4,800,1
5400,4,801,2
5401,4,802,3
5402,4,803,3
5403,4,804,3
5404,4,805,3
5405,4,806,3
5406,4,807,3
5407,4,808,3
5408,4,809,3
5409,4,810,3
5410,4,811,3
5411,4,812,3
5412,4,813,2
5413,4,814,3
5414,4,815,3
5415,4,816,3
5416,4,817,3
5417,4,818,3
5418,4,819,3
5419,4,820,3
5420,4,821,3
5421,4,822,3
5422,4,823,3
5423,4,824,3
5424,4,825,3
5425,4,826,3
5426,4,827,3
5427,4,828,3
5428,4,829,3
5429,4,830,3
5430,4,831,3
5431,4,832,3
5432,4,833,3
5433,4,834,3
5434,4,835,3
5435,4,836,3
5436,4,837,3
5437,4,838,3
5438,4,839,3
5439,4,840,3
5440,4,841,3
5441,4,842,3
5442,4,843,3
5443,4,844,3
5444,4,845,3
5445,4,846,3
5446,4,847,3
5447,4,848,3
5448,4,849,3
5449,4,850,3
5450,4,851,3
5451,4,852,3
5452,4,853,3
5453,4,854,3
5454,4,855,3
5455,4,856,3
5456,4,857,3
5457,4,858,3
5458,4,859,3
5459,4,860,3
5460,4,861,3
5461,4,862,3
5462,4,863,3
5463,4,864,3
5464,4,865,3
5465,4,866,3
5466,4,867,3
5467,4,868,3
5468,4,869,3
5469,4,870,3
5470,4,871,3
5471,4,872,3
5472,4,873,3
5473,4,874,3
5474,4,875,3
5475,4,876,3
5476,4,877,3
5477,4,878,3
5478,4,879,3
5479,4,880,3
5480,4,881,3
5481,4,882,3
5482,4,883,3
5483,4,884,3
5484,4,885,3
5485,4,886,3
5486,4,887,3
5487,4,888,3
5488,4,889,3
5489,4,890,3
5490,4,891,3
5491,4,892,3
5492,4,893,3
5493,4,894,3
5494,4,895,3
5495,4,896,3
5496,4,897,3
5497,4,898,3
5498,4,899,3
5499,4,900,3
5500,4,901,3
5501,4,902,3
5502,4,903,3
5503,4,904,3
5504,4,905,3
5505,4,906,3
5506,4,907,3
5507,4,908,3
5508,4,909,3
5509,4,910,3
5510,4,911,3
5511,4,912,3
5512,4,913,3
5513,4,914,3
5514,4,915,3
5515,4,916,3
5516,4,917,3
5517,4,918,3
5518,4,919,3
5519,4,920,3
5520,4,921,3
5521,4,922,3
5522,4,923,3
5523,4,924,2
5524,4,925,3
5525,4,926,3
5526,4,927,3
5527,4,928,3
5528,4,929,3
5529,4,930,3
5530,4,931,3
5531,4,932,3
5532,4,933,3
5533,4,934,3
5534,4,935,3
5535,4,936,3
5536,4,937,2
5537,4,938,3
5538,4,939,3
5539,4,940,3
5540,4,941,3
5541,4,942,3
5542,4,943,3
5543,4,944,3
5544,4,945,3
5545,4,946,3
5546,4,947,3
5547,4,948,3
5548,4,949,3
5549,4,950,3
5550,4,951,3
5551,4,952,3
5552,4,953,3
5553,4,954,3
5554,4,955,3
5555,4,956,3
5556,4,957,3
5557,4,958,3
5558,4,959,3
5559,4,960,3
5560,4,961,3
5561,4,962,3
5562,4,963,3
5563,4,964,3
5564,4,965,3
5565,4,966,3
5566,4,967,3
5567,4,968,3
5568,4,969,3
5569,4,970,3
5570,4,971,3
5571,4,972,3
5572,4,973,3
5573,4,974,3
5574,4,975,3
5575,4,976,3
5576,4,977,3
5577,4,978,3
5578,4,979,3
5579,4,980,3
5580,4,981,3
5581,4,982,3
5582,4,983,3
5583,4,984,3
5584,4,985,3
5585,4,986,3
5586,4,987,3
5587,4,988,3
5588,4,989,3
5589,4,990,3
5590,4,991,3
5591,4,992,3
5592,4,993,3
5593,4,994,2
5594,4,995,3
5595,4,996,3
5596,4,997,3
5597,4,998,3
5598,4,999,3
5599,4,1000,3
5600,4,1001,3
5601,4,1002,3
5602,4,1003,3
5603,4,1004,3
5604,4,1005,3
5605,4,1006,3
5606,4,1007,3
5607,4,1008,3
5608,4,1009,3
5609,4,1010,3
5610,4,1011,3
5611,4,1012,3
5612,4,1013,3
5613,4,1014,3
5614,4,1015,3
5615,4,1016,3
5616,4,1017,3
5617,4,1018,3
5618,4,1019,3
5619,4,1020,3
5620,4,1021,3
5621,4,1022,3
5622,4,1023,3
5623,4,1024,3
5624,4,1025,3
5625,4,1026,3
5626,4,1027,3
5627,4,1028,3
5628,4,1029,3
5629,4,1030,3
5630,4,1031,3
5631,4,1032,3
5632,4,1033,3
5633,4,1034,3
5634,4,1035,3
5635,4,1036,3
5636,4,1037,3
5637,4,1038,3
5638,4,1039,3
5639,4,1040,2
5640,4,1041,3
5641,4,1042,3
5642,4,1043,3
5643,4,1044,3
5644,4,1045,3
5645,4,1046,3
5646,4,1047,3
5647,4,1048,3
5648,4,1049,3
5649,4,1050,3
5650,4,1051,3
5651,4,1052,3
5652,4,1053,2
5653,4,1054,3
5654,4,1055,3
5655,4,1056,3
5656,4,1057,3
5657,4,1058,3
5658,4,1059,3
5659,4,1060,3
5660,4,1061,3
5661,4,1062,3
5662,4,1063,3
5663,4,1064,3
5664,4,1065,3
5665,4,1066,3
5666,4,1067,3
5667,4,1068,3
5668,4,1069,3
5669,4,1070,3
5670,4,1071,3
5671,4,1072,3
5672,4,1073,3
5673,4,1074,3
5674,4,1075,3
5675,4,1076,3
5676,4,1077,3
5677,4,1078,3
5678,4,1079,3
5679,4,1080,2
5680,4,1081,3
5681,4,1082,3
5682,4,1083,3
5683,4,1084,3
5684,4,1085,3
5685,4,1086,3
5686,4,1087,3
5687,4,1088,3
5688,4,1089,2
5689,4,1090,3
5690,4,1091,3
5691,4,1092,3
5692,4,1093,3
5693,4,1094,3
5694,4,1095,3
5695,4,1096,3
5696,4,1097,3
5697,4,1098,3
5698,4,1099,3
5699,4,1100,3
5700,4,1101,4
5701,4,1102,4
5702,4,1103,4
5703,4,1104,4
5704,4,1105,4
5705,4,1106,4
5706,4,1107,4
5707,4,1108,4
5708,4,1109,4
5709,4,1110,4
5710,4,1111,4
5711,4,1112,4
5712,4,1113,4
5713,4,1114,4
5714,4,1115,4
5715,4,1116,4
5716,4,1117,4
5717,4,1118,4
5718,4,1119,4
5719,4,1120,4
5720,4,1121,4
5721,4,1122,4
5722,4,1123,4
5723,4,1124,4
5724,4,1125,4
5725,4,1126,4
5726,4,1127,4
5727,4,1128,4
5728,4,1129,4
5729,4,1130,4
5730,4,1131,4
5731,4,1132,4
5732,4,1133,4
5733,4,1134,4
5734,4,1135,4
5735,4,1136,4
5736,4,1137,4
5737,4,1138,4
5738,4,1139,4
