param NumberOfPoints:=1000;
param NumberOfDimensions:=2;
param NumberOfClusters:=1;
param Point:=
533 1 -6.139582536571021
533 2 -8.764137619818108
534 1 -5.276078642534765
534 2 -9.42229333827577
535 1 -7.202347201303672
535 2 -10.77116986523147
536 1 -6.749560577021304
536 2 -10.134452046906029
537 1 -8.063147858433787
537 2 -9.035692469027325
538 1 -6.3580555940249255
538 2 -9.9429372244616
539 1 -6.802616402453716
539 2 -8.416812484385375
540 1 -5.879360213301296
540 2 -10.322395082039717
541 1 -5.6573666461092875
541 2 -8.888385744588144
542 1 -5.93735917627904
542 2 -9.627097621675633
543 1 -7.55859011397166
543 2 -8.207722499344847
544 1 -5.407120403267139
544 2 -9.771280540960106
545 1 -7.166022024674686
545 2 -9.472312919661404
546 1 -6.917202260813631
546 2 -8.909260129876978
547 1 -5.213102071763419
547 2 -8.613314151553167
548 1 -8.13122954556259
548 2 -9.244217467822695
549 1 -5.891855664735368
549 2 -8.97097786475499
550 1 -5.118254162964448
550 2 -10.44744658239132
551 1 -7.014158192519744
551 2 -11.06012010548754
552 1 -7.064234168919026
552 2 -9.917654720537826
553 1 -6.725677916946619
553 2 -8.483749156344883
554 1 -8.19449439775007
554 2 -9.451194808045296
555 1 -7.137363015088019
555 2 -6.019215941703084
556 1 -7.7350819714010015
556 2 -10.42050313971546
557 1 -3.3889234649939275
557 2 -8.463371721030693
558 1 -6.435073275912339
558 2 -9.790802078140892
559 1 -7.075115016677093
559 2 -8.646275321386542
560 1 -6.831174939594868
560 2 -8.164560110605976
561 1 -7.107346857460738
561 2 -8.878902642799952
562 1 -5.201789497519739
562 2 -9.35927459105033
563 1 -6.0639596637013495
563 2 -8.372368446161886
564 1 -4.973253696751546
564 2 -9.011190876019803
565 1 -7.665522057075742
565 2 -9.261155819844808
566 1 -6.3780464398137555
566 2 -9.056372413048727
567 1 -7.504058530987775
567 2 -8.582041634589345
568 1 -7.068411049013807
568 2 -7.368997703350423
569 1 -8.714651023064299
569 2 -9.085918650558332
570 1 -4.689663386928571
570 2 -8.815872554969468
571 1 -6.478024093500411
571 2 -10.287463410739672
572 1 -7.938844963035624
572 2 -10.449997222814359
573 1 -5.442077734699407
573 2 -9.525529297079341
574 1 -7.3688256336498466
574 2 -8.516029635930055
575 1 -6.684009728749956
575 2 -10.306714271844426
576 1 -5.940401866991589
576 2 -8.108045841137265
577 1 -6.300383271081384
577 2 -7.846881048108259
578 1 -6.489279239030269
578 2 -8.735203740249121
579 1 -6.834439112428566
579 2 -7.6499848640235175
580 1 -7.814166552218942
580 2 -10.23576778927969
581 1 -7.240426166003724
581 2 -9.819800555489824
582 1 -7.038304935812166
582 2 -8.331256776347129
583 1 -6.944392093030868
583 2 -10.210774957473737
584 1 -6.121869619143366
584 2 -10.789261601410624
585 1 -6.746997426638789
585 2 -9.919418870969686
586 1 -7.5439703403873315
586 2 -9.260875753798242
587 1 -7.055360077667412
587 2 -9.519983334187636
588 1 -8.387145179587513
588 2 -9.302597060532406
589 1 -8.31080004512213
589 2 -9.383742426857214
590 1 -7.522196607996921
590 2 -10.12460233714787
591 1 -5.887354036061499
591 2 -9.209566451509222
592 1 -5.937978472963935
592 2 -9.616984855191603
593 1 -8.888410234441928
593 2 -10.19008782077357
594 1 -5.229285389491251
594 2 -8.670789787860276
595 1 -6.420449954934096
595 2 -8.995678066200757
596 1 -7.109808561164759
596 2 -8.897940076579497
597 1 -6.027353287588271
597 2 -9.127538897698225
598 1 -5.412257154855395
598 2 -9.700107147869105
599 1 -5.398864810487309
599 2 -10.857868197454392
600 1 -7.889474871278658
600 2 -9.356891974905464
601 1 -6.281120871653151
601 2 -11.14017954536478
602 1 -7.921283246671113
602 2 -10.320157315449308
603 1 -7.46864232726888
603 2 -8.894395570412758
604 1 -6.2975393161909565
604 2 -8.857024214871137
605 1 -7.6228885646002915
605 2 -9.742484677875414
606 1 -5.754744007974611
606 2 -8.57802490180339
607 1 -5.429603647762915
607 2 -10.647276789048892
608 1 -8.661114610095783
608 2 -9.509464075690865
609 1 -7.618049711072475
609 2 -6.682331141480654
610 1 -5.36467253257916
610 2 -9.742728908462087
611 1 -7.001542026184287
611 2 -9.300651563931824
612 1 -7.766315164644789
612 2 -7.7635822806214865
613 1 -7.336003574737225
613 2 -9.59454600769653
614 1 -5.2045958571686395
614 2 -7.655974534848726
615 1 -6.943802004668582
615 2 -9.79425825550434
616 1 -6.788022328542353
616 2 -8.284843642769541
617 1 -8.405018818313321
617 2 -10.03879611646882
618 1 -6.079124483809836
618 2 -9.307961738741566
619 1 -6.438212694787699
619 2 -10.057436531248822
620 1 -7.1043383609914015
620 2 -9.476546068904096
621 1 -8.216340640684653
621 2 -10.453152323559982
622 1 -5.4640429017460885
622 2 -8.702702308447654
623 1 -4.955063587664521
623 2 -8.130973494228007
624 1 -5.912271710164659
624 2 -8.693485343626941
625 1 -7.812567147229686
625 2 -10.596069428090006
626 1 -5.486806271345357
626 2 -10.131608395259695
627 1 -7.437640601308144
627 2 -10.347912010749782
628 1 -7.110383304312249
628 2 -8.331926988740458
629 1 -6.001102172716212
629 2 -8.431897914477007
630 1 -5.098969993465974
630 2 -9.39929344609386
631 1 -5.641851102742953
631 2 -9.486019015435872
632 1 -7.191456605561317
632 2 -10.954999324383925
633 1 -7.044663368159478
633 2 -9.143170128712757
634 1 -6.350547451699649
634 2 -10.110920983178463
635 1 -5.66139334484945
635 2 -10.61847206155664
636 1 -7.0865480890886845
636 2 -10.36598177356802
637 1 -6.418507652734478
637 2 -8.121692270076693
638 1 -5.558794733285625
638 2 -9.1925819896851
639 1 -5.447641776727988
639 2 -9.661982912045719
640 1 -6.367607793745222
640 2 -9.47954143686743
641 1 -6.996499440714154
641 2 -9.799592508286356
642 1 -5.959720426766689
642 2 -8.613769107016408
643 1 -5.892542948717937
643 2 -8.924589548854344
644 1 -7.772675798507649
644 2 -12.169711557663108
645 1 -6.114497292561882
645 2 -9.931662770404511
646 1 -5.7779761306550315
646 2 -8.631059779004424
647 1 -6.823724913284776
647 2 -8.029587209308904
648 1 -7.002178199319787
648 2 -8.305260138704464
649 1 -7.3188198421729
649 2 -9.069282563559662
650 1 -6.845623433793281
650 2 -8.328688581314548
651 1 -7.888149788610901
651 2 -9.482464732767218
652 1 -6.740078596562521
652 2 -8.584741235843103
653 1 -4.237245970075213
653 2 -7.577194858758367
654 1 -7.277809485028059
654 2 -7.9136165627958555
655 1 -7.338249270194337
655 2 -9.539313343458248
656 1 -6.124110534814158
656 2 -9.60755359591007
657 1 -7.368014195504365
657 2 -10.43864757961618
658 1 -6.82150900468853
658 2 -10.031626548756385
659 1 -5.685557647083285
659 2 -10.561439974542452
660 1 -7.826286456268482
660 2 -9.130962513138916
661 1 -6.459029774521634
661 2 -9.5509001733766
662 1 -4.07685889683028
662 2 -9.401563882269729
663 1 -5.522800467872287
663 2 -11.302554591190583
664 1 -6.077398197595054
664 2 -9.207857685481894
665 1 -4.907199629554293
665 2 -10.951166855014064
666 1 -7.341563173823895
666 2 -8.139221023221992
667 1 -5.430838920255282
667 2 -9.699398017970868
668 1 -4.954186829459916
668 2 -9.090370316825798
669 1 -6.661348483776468
669 2 -9.110436831537012
670 1 -6.401558492644378
670 2 -9.666481408575304
671 1 -7.41195445976526
671 2 -10.442527990697236
672 1 -5.681546954859444
672 2 -9.220578324909473
673 1 -6.237768129290864
673 2 -9.73143694618709
674 1 -6.110633621199098
674 2 -9.857349459096234
675 1 -8.05492632843672
675 2 -10.046024075569738
676 1 -7.776610974310196
676 2 -8.93112783214599
677 1 -5.904402894412572
677 2 -7.979229595011128
678 1 -6.928519593942531
678 2 -8.00286412509481
679 1 -7.035845482351794
679 2 -8.943303362250942
680 1 -7.550691480352574
680 2 -9.280996811258076
681 1 -6.413401468352262
681 2 -10.057426050535177
682 1 -6.734932325144551
682 2 -9.111351327281634
683 1 -6.6645110061633765
683 2 -9.402162346796349
684 1 -8.753380900495902
684 2 -10.66632301889894
685 1 -5.593455207244601
685 2 -8.636771798557938
686 1 -7.099642418884971
686 2 -9.735054280463185
687 1 -7.0178982222397215
687 2 -9.387228801534663
688 1 -8.103613785053655
688 2 -11.148147624524475
689 1 -7.005552461147155
689 2 -9.553655023394313
690 1 -8.033900230041029
690 2 -10.22804689862961
691 1 -6.735935850958913
691 2 -10.634908092455024
692 1 -6.3605931951810675
692 2 -9.740568757225255
693 1 -6.639363820530824
693 2 -11.77792357014646
694 1 -5.956651346486556
694 2 -8.71014969469756
695 1 -7.542603579764975
695 2 -10.79658685562764
696 1 -4.686447859903323
696 2 -9.176144456144305
697 1 -6.973431024903189
697 2 -8.250196018147117
698 1 -6.814523317324516
698 2 -9.123961783532414
699 1 -6.981684536701682
699 2 -10.23560741862909
700 1 -6.62304566441852
700 2 -9.000295573995494
701 1 -6.888054694098907
701 2 -9.664659925135998
702 1 -4.5873862764785525
702 2 -8.006659137525507
703 1 -5.823431684681349
703 2 -8.240006258254441
704 1 -6.962358806321042
704 2 -10.235005916316508
705 1 -6.236074035530232
705 2 -8.65568685775198
706 1 -4.9698315838892295
706 2 -9.483699674622784
707 1 -6.679358167131593
707 2 -8.479444663773933
708 1 -5.1592444215260365
708 2 -7.517665953560959
709 1 -6.680294855409709
709 2 -9.03392908777569
710 1 -7.541107205733716
710 2 -9.92718508928873
711 1 -7.728679106319522
711 2 -9.261679536636052
712 1 -6.46234507967157
712 2 -10.45372638336969
713 1 -7.045871416777167
713 2 -8.414913499981832
714 1 -7.855909261882911
714 2 -8.674793760455987
715 1 -5.848917242507613
715 2 -8.69247770117694
716 1 -6.821767227075956
716 2 -8.93460083711628
717 1 -6.135120089251065
717 2 -9.072840647046933
718 1 -7.128784124553932
718 2 -8.5492322992871
719 1 -5.420977114454907
719 2 -9.013133280300162
720 1 -7.111744076457948
720 2 -8.954272249389179
721 1 -6.512148531806598
721 2 -9.4073522282808
722 1 -7.8208378007026145
722 2 -7.309233765479161
723 1 -6.405157315552926
723 2 -9.554299820361702
724 1 -6.6502541649374605
724 2 -7.83847224411481
725 1 -6.002724924944283
725 2 -9.131303107754537
726 1 -6.001839868274469
726 2 -8.253621292546345
727 1 -7.570126399513872
727 2 -9.248313691004583
728 1 -8.014755219697765
728 2 -9.810890249461103
729 1 -9.382622746677786
729 2 -9.630086540522603
730 1 -4.697334928612734
730 2 -8.791477982119929
731 1 -7.201159675738264
731 2 -10.109968963860538
732 1 -7.073842123540128
732 2 -9.690031037173501
733 1 -5.635001370940321
733 2 -9.542083904204537
734 1 -7.126480838182221
734 2 -8.609390274833208
735 1 -6.486455640997212
735 2 -10.884955415985985
736 1 -6.246855772410623
736 2 -8.76199922415983
737 1 -7.104345533765544
737 2 -9.68712568438001
738 1 -5.656955599892992
738 2 -10.306249517394088
739 1 -7.133023489742355
739 2 -10.530939379122767
740 1 -5.281325242380128
740 2 -9.016788091272474
741 1 -7.414301176350865
741 2 -8.9669921806173
742 1 -5.742240694507985
742 2 -7.224980249566073
743 1 -6.178834827015341
743 2 -9.15476227686382
744 1 -8.53597814372208
744 2 -9.839358453537995
745 1 -8.177141422130669
745 2 -10.494341183909397
746 1 -7.408010122886507
746 2 -8.51078669653097
747 1 -7.851428675822419
747 2 -10.70774083859737
748 1 -8.074740489976774
748 2 -9.495316273588857
749 1 -8.006062841096439
749 2 -8.613174379374815
750 1 -8.640824547934837
750 2 -10.48359259023451
751 1 -6.318162411041504
751 2 -8.353278933724221
752 1 -7.434579455077847
752 2 -9.966174546376452
753 1 -5.5664367114875954
753 2 -8.42987368003731
754 1 -6.568076690670577
754 2 -9.45378262515341
755 1 -6.052656254151587
755 2 -9.479427087302106
756 1 -5.408362966766194
756 2 -8.208215809221588
757 1 -7.086504445242496
757 2 -7.601249536917157
758 1 -6.621841066406082
758 2 -10.181990811698787
759 1 -5.874687469341279
759 2 -9.214319869307342
760 1 -7.493432207429603
760 2 -9.877300834961428
761 1 -6.122226670455696
761 2 -8.866992000889308
762 1 -7.333325788832047
762 2 -9.333385059474281
763 1 -8.88097233616195
763 2 -9.013446219264
764 1 -6.718387332276932
764 2 -8.078768210584501
765 1 -7.629010412276578
765 2 -8.059202262804062
766 1 -6.707942214243156
766 2 -8.2449561780715
767 1 -7.0514656035541545
767 2 -8.616543346265676
768 1 -6.626098671208725
768 2 -11.823949936651536
769 1 -7.356047406513683
769 2 -10.275605274552698
770 1 -8.163115268440981
770 2 -9.183978332660264
771 1 -8.270765600320841
771 2 -10.137449269654528
772 1 -6.7824433916208156
772 2 -8.385765896330415
773 1 -7.448728425924488
773 2 -10.503022014880793
774 1 -6.1379633401405655
774 2 -8.96524931811529
775 1 -7.491555064255105
775 2 -9.635477570951714
776 1 -6.025085167592923
776 2 -11.03301296430468
777 1 -6.475121683342428
777 2 -8.905906458209508
778 1 -6.39188093059706
778 2 -11.690116627774426
779 1 -6.311430742525685
779 2 -9.015773361533642
780 1 -6.642426634162586
780 2 -9.094581207253322
781 1 -5.039953175707999
781 2 -9.794533064811832
782 1 -7.759692354370202
782 2 -9.397554444583559
783 1 -6.969113063424729
783 2 -8.777759250432805
784 1 -4.52756143070628
784 2 -8.729532672874138
785 1 -6.493179637781811
785 2 -8.498192973947337
786 1 -5.77035486816216
786 2 -10.245283570285963
787 1 -6.06527634571322
787 2 -8.864545383830816
788 1 -5.173487213634253
788 2 -9.63324386061486
789 1 -5.07857373410774
789 2 -7.2682834144667
790 1 -6.583828412814955
790 2 -8.726727645284932
791 1 -5.4037360222989985
791 2 -10.706079411547723
792 1 -5.329548754797606
792 2 -9.448198406792162
793 1 -7.059205451817269
793 2 -8.677229496561942
794 1 -5.2638313989783025
794 2 -8.910624216939123
795 1 -8.60129058095749
795 2 -9.860904720990067
796 1 -5.9971388492273014
796 2 -8.870929922627804
797 1 -6.2078593988973445
797 2 -9.32015557985387
798 1 -6.075658144218288
798 2 -8.898006835557851
799 1 -5.8836082804250065
799 2 -11.060181123919836
800 1 -5.2373888125977
800 2 -10.411099800413018
801 1 -5.474712925230284
801 2 -9.54020147475197
802 1 -6.340644187068286
802 2 -9.432045764122373
803 1 -6.964573799633062
803 2 -8.817334645058025
804 1 -6.465565686397221
804 2 -11.290406020328543
805 1 -6.4539609964108235
805 2 -10.792787017635519
806 1 -6.536850096426219
806 2 -9.623217513679426
807 1 -5.738909596021071
807 2 -9.223574374406123
808 1 -5.0524318398604
808 2 -9.824915636024354
809 1 -6.53012156821859
809 2 -9.03418988834202
810 1 -7.4350180179447705
810 2 -10.564463948751044
811 1 -6.48930063984538
811 2 -8.966021082277893
812 1 -4.646133321389696
812 2 -8.823476177893514
813 1 -7.029987933559309
813 2 -8.37226883172808
814 1 -5.4911256976589655
814 2 -9.023392535546844
815 1 -3.747912435149867
815 2 -11.389096349616073
816 1 -5.258764784563447
816 2 -10.154266905727853
817 1 -6.811233859114676
817 2 -11.28319687119129
818 1 -5.234829077439501
818 2 -8.99524401382445
819 1 -6.276583661345044
819 2 -10.544010457479992
820 1 -5.831324629828635
820 2 -8.393712586505417
821 1 -5.688170291939185
821 2 -10.07079075415949
822 1 -5.220575369079282
822 2 -8.628726717900225
823 1 -6.410060394326776
823 2 -10.539170056706473
824 1 -7.225010003795109
824 2 -10.727259564183823
825 1 -7.621421411267102
825 2 -8.580522351714496
826 1 -8.152252428300324
826 2 -8.114810650824637
827 1 -7.175547666922465
827 2 -11.122965102697497
828 1 -7.342604466203421
828 2 -10.048218254660181
829 1 -6.755288504117776
829 2 -9.394629671766825
830 1 -7.317323002012603
830 2 -10.134289421689664
831 1 -5.582603615125229
831 2 -9.236603097491649
832 1 -7.725690997214422
832 2 -9.718976927121671
833 1 -6.345860116558464
833 2 -7.114663395424963
834 1 -7.190769924014201
834 2 -9.12691670544629
835 1 -6.144185743669401
835 2 -8.781203175842807
836 1 -7.161159646013395
836 2 -8.808859056975475
837 1 -7.650201889686183
837 2 -9.110215426898039
838 1 -6.970709143081294
838 2 -8.442565341779515
839 1 -6.781200347184214
839 2 -8.871021617270898
840 1 -6.57623797222015
840 2 -8.268247731584918
841 1 -6.77165119076917
841 2 -8.774336199119878
842 1 -5.869040385622776
842 2 -8.948313057547395
843 1 -7.414754825636906
843 2 -9.174203932380454
844 1 -4.371868201663641
844 2 -10.324742922178741
845 1 -7.7991152966368205
845 2 -9.582335691340061
846 1 -6.078099106341222
846 2 -10.746471540872042
847 1 -6.643944112565129
847 2 -8.43182058185485
848 1 -6.1820933277011
848 2 -9.06305524248812
849 1 -7.556257370294795
849 2 -9.797552239999142
850 1 -7.818817922673233
850 2 -8.097399676799075
851 1 -5.390427061063644
851 2 -10.722798246499224
852 1 -6.80592975856635
852 2 -8.623561670533444
853 1 -4.87656416487763
853 2 -8.745159368733171
854 1 -7.829702504764708
854 2 -9.64467082241436
855 1 -7.197324796611188
855 2 -7.888201205479033
856 1 -6.033370280147491
856 2 -9.976943017879826
857 1 -5.681716811795418
857 2 -9.294458761042344
858 1 -6.598365814424291
858 2 -7.797809929646772
859 1 -8.184050682494034
859 2 -7.614151781341332
860 1 -3.8886413013260968
860 2 -7.353123238034581
861 1 -7.1725221286846175
861 2 -9.237760581133433
862 1 -6.621869759212755
862 2 -8.793314078546034
863 1 -5.957593804353287
863 2 -8.122825193411504
864 1 -8.172934310794428
864 2 -9.542488125540496
865 1 -6.105567761286639
865 2 -7.476418223044126
866 1 -6.081808140838163
866 2 -10.87433293170717
867 1 -7.800958369201394
867 2 -9.913621266633854
868 1 -5.859698452015413
868 2 -9.684293050622587
869 1 -6.82646959703069
869 2 -8.812951040111471
870 1 -7.656773952556488
870 2 -6.772402641976838
871 1 -6.718974952177136
871 2 -10.576551967497636
872 1 -6.231339303970587
872 2 -7.234277540739628
873 1 -7.0181726544769125
873 2 -8.616809565826326
874 1 -5.430602439143806
874 2 -8.10904165595646
875 1 -3.8888873705541633
875 2 -9.622421106593176
876 1 -7.338052460725631
876 2 -7.729457963753582
877 1 -7.096700905879352
877 2 -11.523345696431615
878 1 -6.44522817681115
878 2 -8.682794772714773
879 1 -7.063875486351144
879 2 -8.02692972432722
880 1 -6.819758018611056
880 2 -8.354404154542264
881 1 -6.301607748135293
881 2 -8.169171388129216
882 1 -7.178724021682758
882 2 -9.677984150475355
883 1 -7.464727797389063
883 2 -10.174695059741028
884 1 -6.991234785009608
884 2 -9.256887748972636
885 1 -5.0644033178218155
885 2 -10.054610725379824
886 1 -8.170368469539664
886 2 -9.761499180791127
887 1 -6.524583170674041
887 2 -9.632264508655293
888 1 -6.472687320839189
888 2 -10.345496308336276
889 1 -5.567640314081512
889 2 -8.671388110421455
890 1 -7.3254996748907875
890 2 -10.19985784081544
891 1 -6.5958389807593045
891 2 -10.284845060341855
892 1 -8.854044340833351
892 2 -9.333285294740568
893 1 -6.220827518372612
893 2 -10.532176324417858
894 1 -7.479130086114421
894 2 -7.8874945089308595
895 1 -6.132145797129733
895 2 -7.58215487455413
896 1 -7.298272802832303
896 2 -10.443059896375466
897 1 -6.031353522789638
897 2 -9.40054140284296
898 1 -5.758904931370404
898 2 -10.131351562424321
899 1 -6.871156475526865
899 2 -10.797238829477463
900 1 -7.211006653866745
900 2 -10.267046969469375
901 1 -5.903275513713304
901 2 -9.588876350729198
902 1 -6.632828239829367
902 2 -9.135354291026081
903 1 -5.625944208429727
903 2 -7.702843449510516
904 1 -7.000042116241848
904 2 -9.061357796287302
905 1 -8.423323642326805
905 2 -9.761217844283724
906 1 -4.659679726759095
906 2 -9.3276587177087
907 1 -7.531463034091851
907 2 -7.6426103890993655
908 1 -6.196584605596747
908 2 -9.015989794065284
909 1 -5.35885659791041
909 2 -11.131855662532933
910 1 -7.234697921766945
910 2 -10.621740412706446
911 1 -6.096942457467866
911 2 -7.928867440804165
912 1 -7.562775748538312
912 2 -9.045827825498977
913 1 -5.405459084253881
913 2 -8.665803952417708
914 1 -5.637179030021153
914 2 -8.854803134269279
915 1 -7.954149187050094
915 2 -10.055205945782035
916 1 -7.012812881926669
916 2 -9.417960829654335
917 1 -7.5700155315804345
917 2 -10.32852707486002
918 1 -5.826225599058805
918 2 -10.38331911861384
919 1 -5.737991872013537
919 2 -8.156075292108943
920 1 -8.414214563823128
920 2 -9.945308910627235
921 1 -7.1687911173880705
921 2 -9.818346753985226
922 1 -6.857192792008999
922 2 -9.239894995859354
923 1 -6.468332049226054
923 2 -7.643277332732239
924 1 -7.678062366066562
924 2 -8.844919001006197
925 1 -6.248512415034735
925 2 -12.060510529239437
926 1 -5.260984801570679
926 2 -10.780582143837979
927 1 -6.555198628758687
927 2 -8.105572897673627
928 1 -7.498278709838163
928 2 -7.9312741122872765
929 1 -8.073515704314708
929 2 -9.37010989474275
930 1 -5.261261616394251
930 2 -8.768678540253893
931 1 -5.6827230052316615
931 2 -10.232927153522688
932 1 -6.651504965328371
932 2 -9.960639429066513
933 1 -6.825269467219564
933 2 -7.973833969597368
934 1 -7.418786084009284
934 2 -9.199920774352796
935 1 -5.500319683475158
935 2 -8.801019693777512
936 1 -8.19787926614757
936 2 -8.283739600138663
937 1 -5.546425536620063
937 2 -8.470432201078868
938 1 -8.082217150462643
938 2 -9.774671438246415
939 1 -5.562008644035493
939 2 -9.029941371706972
940 1 -5.362890919667233
940 2 -8.215700955056535
941 1 -7.0103820357564235
941 2 -11.013046539112993
942 1 -7.335547585498317
942 2 -11.636958984140637
943 1 -7.330329792983736
943 2 -8.674185346967674
944 1 -6.35205265018745
944 2 -6.8931056585968875
945 1 -5.591420595001888
945 2 -8.495595335198551
946 1 -7.3314416655747685
946 2 -10.39421693182785
947 1 -6.812339632651521
947 2 -10.29466458515375
948 1 -7.084793041986257
948 2 -10.572021905534662
949 1 -8.73069988441345
949 2 -9.262388302939412
950 1 -6.2784040605900815
950 2 -8.247111409783699
951 1 -3.8246377991324563
951 2 -8.742475630922522
952 1 -5.11218943996445
952 2 -10.783105981352387
953 1 -6.721188595017149
953 2 -10.274863484754665
954 1 -8.99821794590725
954 2 -7.599300409239569
955 1 -6.96755578062241
955 2 -9.130857391811036
956 1 -7.026166535606226
956 2 -10.368136396085394
957 1 -6.698931776360918
957 2 -9.665964397308647
958 1 -5.890389759552905
958 2 -7.765419547342937
959 1 -5.309844380120882
959 2 -8.093203884153656
960 1 -6.297541428885793
960 2 -9.054476175399564
961 1 -7.286669716184717
961 2 -8.586335670758825
962 1 -7.824597503088364
962 2 -8.784620772156917
963 1 -6.711638511104938
963 2 -9.69272017212932
964 1 -6.581869390391113
964 2 -10.970244578888662
965 1 -5.983674911291137
965 2 -11.602013212473443
966 1 -6.458750366217565
966 2 -9.591089464161703
967 1 -6.321323026581155
967 2 -10.518921710345012
968 1 -7.132838827765234
968 2 -9.729598368429023
969 1 -6.596789502120481
969 2 -10.505707995131521
970 1 -7.297534756078618
970 2 -9.317954121879493
971 1 -5.22236064043884
971 2 -10.875663519748485
972 1 -6.795135520898889
972 2 -8.933536995263278
973 1 -6.220540730621975
973 2 -10.97183700094358
974 1 -6.211899965986926
974 2 -8.188514916977459
975 1 -5.689663297922772
975 2 -9.507520370899941
976 1 -6.683165854968533
976 2 -10.20256894290455
977 1 -6.804089804330917
977 2 -8.707118019849545
978 1 -6.884603099187233
978 2 -9.62019107296511
979 1 -8.259321441022577
979 2 -9.264651467463171
980 1 -5.486520835790381
980 2 -9.719318895115908
981 1 -7.13634398962863
981 2 -9.571486262571934
982 1 -7.020222644162392
982 2 -8.387453801173427
983 1 -6.665806194820448
983 2 -8.671941571240263
984 1 -5.56459613738978
984 2 -8.93933906833756
985 1 -5.7386614493754875
985 2 -8.190706662603377
986 1 -6.228715661139277
986 2 -9.036570745052293
987 1 -5.734321526102075
987 2 -9.87944830730584
988 1 -5.681260369128971
988 2 -8.04439140660984
989 1 -6.684317327201763
989 2 -9.174727722233103
990 1 -7.311109967929943
990 2 -9.07077524257895
991 1 -7.111423037812452
991 2 -8.971449756687042
992 1 -6.768604691227552
992 2 -9.361655446942576
993 1 -7.699406353179354
993 2 -9.326591487190173
994 1 -7.98958025229056
994 2 -9.383345953182376
995 1 -6.239300396064187
995 2 -7.989439839219354
996 1 -7.321962255802628
996 2 -10.248992253961177
997 1 -6.154220959636195
997 2 -8.310650489408092
998 1 -4.5645143581570995
998 2 -7.504250190184039
999 1 -7.70569910975172
999 2 -8.903191149001525
1000 1 -4.908321859411123
1000 2 -10.26263264881203
;
