,iteration,P_i,C_j
1663,5,164,1
1664,5,165,1
1665,5,166,1
1666,5,167,1
1667,5,168,1
1668,5,169,1
1669,5,170,1
1670,5,171,1
1671,5,172,1
1672,5,173,1
1673,5,174,1
1674,5,175,1
1675,5,176,1
1676,5,177,1
1677,5,178,1
1678,5,179,1
1679,5,180,1
1680,5,181,1
1681,5,182,1
1682,5,183,1
1683,5,184,1
1684,5,185,1
1685,5,186,1
1686,5,187,1
1687,5,188,1
1688,5,189,1
1689,5,190,1
1690,5,191,1
1691,5,192,1
1692,5,193,1
1693,5,194,1
1694,5,195,1
1695,5,196,1
1696,5,197,1
1697,5,198,1
1698,5,199,1
1699,5,200,1
1700,5,201,3
1701,5,202,3
1702,5,203,3
1703,5,204,3
1704,5,205,3
1705,5,206,3
1706,5,207,3
1707,5,208,3
1708,5,209,3
1709,5,210,3
1710,5,211,3
1711,5,212,3
1712,5,213,3
1713,5,214,3
1714,5,215,3
1715,5,216,3
1716,5,217,3
1717,5,218,3
1718,5,219,3
1719,5,220,3
1720,5,221,3
1721,5,222,3
1722,5,223,3
1723,5,224,3
1724,5,225,3
1725,5,226,3
1726,5,227,3
1727,5,228,3
1728,5,229,3
1729,5,230,3
1730,5,231,3
1731,5,232,3
1732,5,233,3
1733,5,234,3
1734,5,235,3
1735,5,236,3
1736,5,237,3
1737,5,238,3
1738,5,239,3
1739,5,240,3
1740,5,241,3
1741,5,242,3
1742,5,243,3
1743,5,244,3
1744,5,245,3
1745,5,246,3
1746,5,247,3
1747,5,248,3
1748,5,249,3
1749,5,250,3
1750,5,251,3
1751,5,252,3
1752,5,253,3
1753,5,254,3
1754,5,255,3
1755,5,256,3
1756,5,257,3
1757,5,258,3
1758,5,259,3
1759,5,260,3
1760,5,261,3
1761,5,262,3
1762,5,263,3
1763,5,264,3
1764,5,265,3
1765,5,266,3
1766,5,267,3
1767,5,268,3
1768,5,269,3
1769,5,270,3
1770,5,271,3
1771,5,272,3
1772,5,273,3
1773,5,274,3
1774,5,275,3
1775,5,276,3
1776,5,277,3
1777,5,278,3
1778,5,279,3
1779,5,280,3
1780,5,281,3
1781,5,282,3
1782,5,283,3
1783,5,284,3
1784,5,285,3
1785,5,286,3
1786,5,287,3
1787,5,288,3
1788,5,289,3
1789,5,290,3
1790,5,291,3
1791,5,292,3
1792,5,293,3
1793,5,294,3
1794,5,295,3
1795,5,296,3
1796,5,297,3
1797,5,298,3
1798,5,299,3
1799,5,300,3
1800,6,1,2
1801,6,2,2
1802,6,3,2
1803,6,4,2
1804,6,5,2
1805,6,6,2
1806,6,7,2
1807,6,8,2
1808,6,9,2
1809,6,10,2
1810,6,11,2
1811,6,12,2
1812,6,13,2
1813,6,14,2
1814,6,15,2
1815,6,16,2
1816,6,17,2
1817,6,18,2
1818,6,19,2
1819,6,20,2
1820,6,21,2
1821,6,22,2
1822,6,23,2
1823,6,24,2
1824,6,25,2
1825,6,26,2
1826,6,27,2
1827,6,28,2
1828,6,29,2
1829,6,30,2
1830,6,31,2
1831,6,32,2
1832,6,33,2
1833,6,34,2
1834,6,35,2
1835,6,36,2
1836,6,37,2
1837,6,38,2
1838,6,39,2
1839,6,40,2
1840,6,41,2
1841,6,42,2
1842,6,43,2
1843,6,44,2
1844,6,45,2
1845,6,46,2
1846,6,47,2
1847,6,48,2
1848,6,49,2
1849,6,50,2
1850,6,51,2
1851,6,52,2
1852,6,53,2
1853,6,54,2
1854,6,55,2
1855,6,56,2
1856,6,57,2
1857,6,58,2
1858,6,59,2
1859,6,60,2
1860,6,61,2
1861,6,62,2
1862,6,63,2
1863,6,64,2
1864,6,65,2
1865,6,66,2
1866,6,67,2
1867,6,68,2
1868,6,69,2
1869,6,70,2
1870,6,71,2
1871,6,72,2
1872,6,73,2
1873,6,74,2
1874,6,75,2
1875,6,76,2
1876,6,77,2
1877,6,78,2
1878,6,79,2
1879,6,80,2
1880,6,81,2
1881,6,82,2
1882,6,83,2
1883,6,84,2
1884,6,85,2
1885,6,86,2
1886,6,87,2
1887,6,88,2
1888,6,89,2
1889,6,90,2
1890,6,91,2
1891,6,92,2
1892,6,93,2
1893,6,94,2
1894,6,95,2
1895,6,96,2
1896,6,97,2
1897,6,98,2
1898,6,99,2
1899,6,100,2
1900,6,101,1
1901,6,102,1
1902,6,103,1
1903,6,104,1
1904,6,105,1
1905,6,106,1
1906,6,107,1
1907,6,108,1
1908,6,109,1
1909,6,110,1
1910,6,111,1
1911,6,112,1
1912,6,113,1
1913,6,114,1
1914,6,115,1
1915,6,116,1
1916,6,117,1
1917,6,118,1
1918,6,119,1
1919,6,120,1
1920,6,121,1
1921,6,122,1
1922,6,123,1
1923,6,124,1
1924,6,125,1
1925,6,126,1
1926,6,127,1
1927,6,128,1
1928,6,129,1
1929,6,130,1
1930,6,131,1
1931,6,132,1
1932,6,133,1
1933,6,134,1
1934,6,135,1
1935,6,136,1
1936,6,137,1
1937,6,138,1
1938,6,139,1
1939,6,140,1
1940,6,141,1
1941,6,142,1
1942,6,143,1
1943,6,144,1
1944,6,145,1
1945,6,146,1
1946,6,147,1
1947,6,148,1
1948,6,149,1
1949,6,150,1
1950,6,151,1
1951,6,152,1
1952,6,153,1
1953,6,154,1
1954,6,155,1
1955,6,156,1
1956,6,157,1
1957,6,158,1
1958,6,159,1
1959,6,160,1
1960,6,161,1
1961,6,162,1
1962,6,163,1
1963,6,164,1
1964,6,165,1
1965,6,166,1
1966,6,167,1
1967,6,168,1
1968,6,169,1
1969,6,170,1
1970,6,171,1
1971,6,172,1
1972,6,173,1
1973,6,174,1
1974,6,175,1
1975,6,176,1
1976,6,177,1
1977,6,178,1
1978,6,179,1
1979,6,180,1
1980,6,181,1
1981,6,182,1
1982,6,183,1
1983,6,184,1
1984,6,185,1
1985,6,186,1
1986,6,187,1
1987,6,188,1
1988,6,189,1
1989,6,190,1
1990,6,191,1
1991,6,192,1
1992,6,193,1
1993,6,194,1
1994,6,195,1
1995,6,196,1
1996,6,197,1
1997,6,198,1
1998,6,199,1
1999,6,200,1
2000,6,201,3
2001,6,202,3
2002,6,203,3
2003,6,204,3
2004,6,205,3
2005,6,206,3
2006,6,207,3
2007,6,208,3
2008,6,209,3
2009,6,210,3
2010,6,211,3
2011,6,212,3
2012,6,213,3
2013,6,214,3
2014,6,215,3
2015,6,216,3
2016,6,217,3
2017,6,218,3
2018,6,219,3
2019,6,220,3
2020,6,221,3
2021,6,222,3
2022,6,223,3
2023,6,224,3
2024,6,225,3
2025,6,226,3
2026,6,227,3
2027,6,228,3
2028,6,229,3
2029,6,230,3
2030,6,231,3
2031,6,232,3
2032,6,233,3
2033,6,234,3
2034,6,235,3
2035,6,236,3
2036,6,237,3
2037,6,238,3
2038,6,239,3
2039,6,240,3
2040,6,241,3
2041,6,242,3
2042,6,243,3
2043,6,244,3
2044,6,245,3
2045,6,246,3
2046,6,247,3
2047,6,248,3
2048,6,249,3
2049,6,250,3
2050,6,251,3
2051,6,252,3
2052,6,253,3
2053,6,254,3
2054,6,255,3
2055,6,256,3
2056,6,257,3
2057,6,258,3
2058,6,259,3
2059,6,260,3
2060,6,261,3
2061,6,262,3
2062,6,263,3
2063,6,264,3
2064,6,265,3
2065,6,266,3
2066,6,267,3
2067,6,268,3
2068,6,269,3
2069,6,270,3
2070,6,271,3
2071,6,272,3
2072,6,273,3
2073,6,274,3
2074,6,275,3
2075,6,276,3
2076,6,277,3
2077,6,278,3
2078,6,279,3
2079,6,280,3
2080,6,281,3
2081,6,282,3
2082,6,283,3
2083,6,284,3
2084,6,285,3
2085,6,286,3
2086,6,287,3
2087,6,288,3
2088,6,289,3
2089,6,290,3
2090,6,291,3
2091,6,292,3
2092,6,293,3
2093,6,294,3
2094,6,295,3
2095,6,296,3
2096,6,297,3
2097,6,298,3
2098,6,299,3
2099,6,300,3
